refID,pos,ref,fA,fC,fG,fU,rA,rC,rG,rU,f_total,r_total,edited,unedited,rsedited,rsunedited,total,rstotal,editp,rseditp,binomial,bBH,refID_1,ref_1,fA_1,fC_1,fG_1,fU_1,rA_1,rC_1,rG_1,rU_1,f_total_1,r_total_1,edited_1,unedited_1,rsedited_1,rsunedited_1,total_1,rstotal_1,editp_1,rseditp_1,binomial_1,bBH_1,refID_2,ref_2,fA_2,fC_2,fG_2,fU_2,rA_2,rC_2,rG_2,rU_2,f_total_2,r_total_2,edited_2,unedited_2,rsedited_2,rsunedited_2,total_2,rstotal_2,editp_2,rseditp_2,binomial_2,bBH_2,refID_3,ref_3,fA_3,fC_3,fG_3,fU_3,rA_3,rC_3,rG_3,rU_3,f_total_3,r_total_3,edited_3,unedited_3,rsedited_3,rsunedited_3,total_3,rstotal_3,editp_3,rseditp_3,binomial_3,bBH_3
Phylloglossum_drummondii_cp_1kb,70470,G,0,0,3020,0,0,230,0,154,3020,384,154,230,0,3020,384,3020,0.4010416666666667,0.0,3.011911174522286e-95,1.325681254680818e-93,Phylloglossum_drummondii_cp_1kb,G,0,0,4119,0,0,171,0,153,4119,324,153,171,0,4119,324,4119,0.4722222222222222,0.0,1.3266038358915104e-107,1.3421269432767688e-105,Phylloglossum_drummondii_cp_1kb,G,0,0,88,0,0,285,0,91,88,376,91,285,0,88,376,88,0.24202127659574468,0.0,2.414200960200002e-36,2.2088022753321925e-34,Phylloglossum_drummondii_cp_1kb,G,0,0,569,0,0,96,0,51,569,147,51,96,0,569,147,569,0.3469387755102041,0.0,4.0134895830246383e-29,3.33868183051371e-27
Phylloglossum_drummondii_cp_1kb,70485,G,0,0,3251,0,0,427,0,92,3251,519,92,427,0,3251,519,3251,0.17726396917148363,0.0,7.663793561810389e-26,2.898569961958085e-24,Phylloglossum_drummondii_cp_1kb,G,0,0,4335,0,0,307,0,97,4335,404,97,307,0,4335,404,4335,0.2400990099009901,0.0,2.604591183924646e-38,2.4480636556778197e-36,Phylloglossum_drummondii_cp_1kb,G,0,0,338,0,0,365,0,142,338,507,142,365,0,338,507,338,0.28007889546351084,0.0,2.2826751159432886e-64,2.1928898947161858e-62,Phylloglossum_drummondii_cp_1kb,G,0,0,558,0,0,140,0,59,558,199,59,140,0,558,199,558,0.2964824120603015,0.0,3.176639407228627e-29,2.6530634220611038e-27
Phylloglossum_drummondii_cp_1kb,70498,C,0,428,0,3098,0,0,534,0,3526,534,3098,428,0,534,3526,534,0.8786159954622802,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,406,0,4159,0,0,444,0,4565,444,4159,406,0,444,4565,444,0.9110624315443593,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,78,0,560,0,0,549,0,638,549,560,78,0,549,638,549,0.877742946708464,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,99,0,485,0,0,220,0,584,220,485,99,0,220,584,220,0.8304794520547946,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,70529,C,0,2499,0,739,0,0,622,0,3238,622,739,2499,0,622,3238,622,0.2282273008029648,0.0,3.222377031765046e-264,1.547254910977966e-262,Phylloglossum_drummondii_cp_1kb,C,0,2954,0,1220,0,0,518,0,4174,518,1220,2954,0,518,4174,518,0.2922855773838045,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,962,0,185,0,0,678,0,1147,678,185,962,0,678,1147,678,0.16129032258064516,0.0,3.9860163285945e-44,3.7057093738739835e-42,Phylloglossum_drummondii_cp_1kb,C,0,450,0,102,0,0,264,0,552,264,102,450,0,264,552,264,0.18478260869565216,0.0,5.6456689815196304e-30,4.734006354383841e-28
Phylloglossum_drummondii_cp_1kb,70664,C,0,72,0,1870,0,0,350,0,1942,350,1870,72,0,350,1942,350,0.9629248197734295,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,91,0,3501,0,0,419,0,3592,419,3501,91,0,419,3592,419,0.9746659242761693,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,118,0,2360,0,0,547,0,2478,547,2360,118,0,547,2478,547,0.9523809523809523,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,32,0,552,0,0,186,0,584,186,552,32,0,186,584,186,0.9452054794520548,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,70784,C,0,383,0,1673,0,0,417,0,2056,417,1673,383,0,417,2056,417,0.813715953307393,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,404,0,2825,0,0,429,0,3229,429,2825,404,0,429,3229,429,0.8748838649736761,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,868,0,1504,0,0,674,0,2372,674,1504,868,0,674,2372,674,0.6340640809443507,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,259,0,277,0,0,184,0,536,184,277,259,0,184,536,184,0.5167910447761194,0.0,4.218167224860026e-207,4.271760363997137e-205
Phylloglossum_drummondii_cp_1kb,70838,C,0,279,0,2360,0,0,342,0,2639,342,2360,279,0,342,2639,342,0.894278135657446,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,262,0,3674,0,0,406,0,3936,406,3674,262,0,406,3936,406,0.9334349593495935,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,754,0,2105,0,0,619,0,2859,619,2105,754,0,619,2859,619,0.7362714235746765,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,193,0,430,0,0,162,0,623,162,430,193,0,162,623,162,0.6902086677367576,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,70907,C,0,252,0,2124,0,0,262,0,2376,262,2124,252,0,262,2376,262,0.8939393939393939,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,304,0,3557,0,0,317,0,3861,317,3557,304,0,317,3861,317,0.9212639212639213,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,397,0,1946,0,0,427,0,2343,427,1946,397,0,427,2343,427,0.830559112249253,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,84,0,521,0,0,136,0,605,136,521,84,0,136,605,136,0.8611570247933884,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,71226,C,0,1043,0,5466,0,0,32,0,6509,32,5466,1043,0,32,6509,32,0.8397603318482102,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1242,0,6498,0,0,40,0,7740,40,6498,1242,0,40,7740,40,0.8395348837209302,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1216,0,3547,0,0,17,0,4763,17,3547,1216,0,17,4763,17,0.7446987192945622,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,152,0,810,0,0,6,0,962,6,810,152,0,6,962,6,0.841995841995842,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,72065,C,0,112,0,7193,0,0,592,0,7305,592,7193,112,0,592,7305,592,0.9846680355920603,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,98,0,8686,0,0,623,0,8784,623,8686,98,0,623,8784,623,0.9888433515482696,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,94,0,4687,0,0,548,0,4781,548,4687,94,0,548,4781,548,0.9803388412466011,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,51,0,1055,0,0,99,0,1106,99,1055,51,0,99,1106,99,0.953887884267631,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,72103,C,0,298,0,6624,0,0,499,0,6922,499,6624,298,0,499,6922,499,0.9569488587113552,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,338,0,8415,0,0,540,0,8753,540,8415,338,0,540,8753,540,0.9613846681137895,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,186,0,3862,0,0,454,0,4048,454,3862,186,0,454,4048,454,0.9540513833992095,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,118,0,1001,0,0,100,0,1119,100,1001,118,0,100,1119,100,0.8945487042001787,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,72847,G,0,0,198,0,0,3353,0,32737,198,36090,32737,3353,0,198,36090,198,0.9070933776669438,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,190,0,0,1811,0,39254,190,41065,39254,1811,0,190,41065,190,0.9558991842201388,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,192,0,0,8247,0,18551,192,26798,18551,8247,0,192,26798,192,0.6922531532203896,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,40,0,0,1357,0,8753,40,10110,8753,1357,0,40,10110,40,0.8657764589515331,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,72848,G,0,0,194,0,0,219,0,35697,194,35916,35697,219,0,194,35916,194,0.9939024390243902,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,171,0,0,202,0,40585,171,40787,40585,202,0,171,40787,171,0.9950474415867802,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,180,0,0,218,0,26439,180,26657,26439,218,0,180,26657,180,0.9918220354878644,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,35,0,0,114,0,9944,35,10058,9944,114,0,35,10058,35,0.9886657387154504,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,72851,G,0,0,192,0,0,546,0,34959,192,35505,34959,546,0,192,35505,192,0.9846218842416561,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,168,0,0,481,0,39671,168,40152,39671,481,0,168,40152,168,0.9880205220163379,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,187,0,0,502,0,25662,187,26164,25662,502,0,187,26164,187,0.980813331294909,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,30,0,0,265,0,9650,30,9915,9650,265,0,30,9915,30,0.9732728189611699,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,72874,G,0,0,195,0,0,8567,0,29791,195,38358,29791,8567,0,195,38358,195,0.7766567599979144,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,174,0,0,7907,0,33258,174,41165,33258,7907,0,174,41165,174,0.8079193489614964,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,194,0,0,5582,0,22128,194,27710,22128,5582,0,194,27710,194,0.7985564778058463,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,35,0,0,8059,0,3268,35,11327,3268,8059,0,35,11327,35,0.28851416968305815,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,73238,G,0,0,217,0,0,3075,0,83043,217,86118,83043,3075,0,217,86118,217,0.9642931791263151,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,216,0,0,2970,0,91759,216,94729,91759,2970,0,216,94729,216,0.9686474047018336,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,217,0,0,3325,0,58423,217,61748,58423,3325,0,217,61748,217,0.9461521020923754,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,29,0,0,2627,0,18374,29,21001,18374,2627,0,29,21001,29,0.8749107185372125,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75155,C,0,30,0,4728,0,0,167,0,4758,167,4728,30,0,167,4758,167,0.9936948297604036,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,25,0,6494,0,0,220,0,6519,220,6494,25,0,220,6519,220,0.9961650559901826,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,50,0,6228,0,0,127,0,6278,127,6228,50,0,127,6278,127,0.992035680152915,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,17,0,1205,0,0,11,0,1222,11,1205,17,0,11,1222,11,0.986088379705401,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75161,C,0,410,0,4372,0,0,150,0,4782,150,4372,410,0,150,4782,150,0.9142618151401087,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,582,0,6098,0,0,210,0,6680,210,6098,582,0,210,6680,210,0.912874251497006,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,899,0,5520,0,0,121,0,6419,121,5520,899,0,121,6419,121,0.8599470322480137,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,407,0,842,0,0,11,0,1249,11,842,407,0,11,1249,11,0.6741393114491593,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75164,C,0,142,0,4668,0,0,142,0,4810,142,4668,142,0,142,4810,142,0.9704781704781705,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,183,0,6506,0,0,208,0,6689,208,6506,183,0,208,6689,208,0.9726416504709224,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,201,0,6213,0,0,120,0,6414,120,6213,201,0,120,6414,120,0.9686623012160898,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,145,0,1108,0,0,10,0,1253,10,1108,145,0,10,1253,10,0.8842777334397446,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75166,C,0,3584,0,1200,0,0,134,0,4784,134,1200,3584,0,134,4784,134,0.2508361204013378,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4516,0,2154,0,0,190,0,6670,190,2154,4516,0,190,6670,190,0.3229385307346327,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4472,0,1921,0,0,119,0,6393,119,1921,4472,0,119,6393,119,0.30048490536524325,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1120,0,119,0,0,9,0,1239,9,119,1120,0,9,1239,9,0.096045197740113,0.0,2.0121310044110412e-11,1.6038137735919643e-9
Phylloglossum_drummondii_cp_1kb,75167,C,0,185,0,4623,0,0,137,0,4808,137,4623,185,0,137,4808,137,0.961522462562396,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,206,0,6534,0,0,189,0,6740,189,6534,206,0,189,6740,189,0.9694362017804155,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,411,0,6043,0,0,115,0,6454,115,6043,411,0,115,6454,115,0.9363185621320111,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,236,0,1006,0,0,9,0,1242,9,1006,236,0,9,1242,9,0.8099838969404187,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75385,C,0,6189,0,52009,0,0,34,0,58198,34,52009,6189,0,34,58198,34,0.8936561393862332,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4518,0,34524,0,0,44,0,39042,44,34524,4518,0,44,39042,44,0.88427846934071,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,7165,0,33516,0,0,42,0,40681,42,33516,7165,0,42,40681,42,0.8238735527641897,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4084,0,5810,0,0,12,0,9894,12,5810,4084,0,12,9894,12,0.5872245805538711,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75391,C,0,472,0,58650,0,0,37,0,59122,37,58650,472,0,37,59122,37,0.9920165082372044,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,341,0,39196,0,0,40,0,39537,40,39196,341,0,40,39537,40,0.9913751675645598,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,479,0,40754,0,0,38,0,41233,38,40754,479,0,38,41233,38,0.9883830912133486,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,473,0,9389,0,0,12,0,9862,12,9389,473,0,12,9862,12,0.9520381261407422,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75415,C,0,2931,0,53926,0,0,31,0,56857,31,53926,2931,0,31,56857,31,0.9484496192201488,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1925,0,35730,0,0,34,0,37655,34,35730,1925,0,34,37655,34,0.948877971052981,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,3810,0,35541,0,0,35,0,39351,35,35541,3810,0,35,39351,35,0.9031790805824502,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,987,0,8485,0,0,16,0,9472,16,8485,987,0,16,9472,16,0.8957981418918919,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75433,C,0,3355,0,50027,0,0,28,0,53382,28,50027,3355,0,28,53382,28,0.9371510996215953,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,2297,0,32876,0,0,31,0,35173,31,32876,2297,0,31,35173,31,0.9346942256844739,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,3940,0,32867,0,0,29,0,36807,29,32867,3940,0,29,36807,29,0.8929551444018801,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1648,0,7445,0,0,15,0,9093,15,7445,1648,0,15,9093,15,0.8187616848124931,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,75544,C,0,2536,0,2176,0,0,17,0,4712,17,2176,2536,0,17,4712,17,0.4617996604414261,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,3017,0,3397,0,0,14,0,6414,14,3397,3017,0,14,6414,14,0.5296227003429997,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4698,0,931,0,0,16,0,5629,16,931,4698,0,16,5629,16,0.16539349795700836,0.0,6.517165872697317e-222,6.905320604821201e-220,Phylloglossum_drummondii_cp_1kb,C,0,360,0,114,0,0,5,0,474,5,114,360,0,5,474,5,0.24050632911392406,0.0,8.626030340377799e-45,7.380713225524072e-43
Phylloglossum_drummondii_cp_1kb,76292,C,0,8745,0,1845,0,0,30,0,10590,30,1845,8745,0,30,10590,30,0.17422096317280453,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,8524,0,2263,0,0,32,0,10787,32,2263,8524,0,32,10787,32,0.20978956150922407,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,8714,0,753,0,0,30,0,9467,30,753,8714,0,30,9467,30,0.07953945283616774,0.0,2.0609836123689782e-34,1.867847412216162e-32,Phylloglossum_drummondii_cp_1kb,C,0,1958,0,346,0,0,19,0,2304,19,346,1958,0,19,2304,19,0.1501736111111111,0.0,1.0372004444712459e-72,9.252269326574778e-71
Phylloglossum_drummondii_cp_1kb,76438,C,0,218,0,13122,0,0,23,0,13340,23,13122,218,0,23,13340,23,0.9836581709145428,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,128,0,16013,0,0,27,0,16141,27,16013,128,0,27,16141,27,0.9920698841459636,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,265,0,11957,0,0,28,0,12222,28,11957,265,0,28,12222,28,0.9783177875961381,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,118,0,2472,0,0,13,0,2590,13,2472,118,0,13,2590,13,0.9544401544401544,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,77257,C,0,1182,0,10135,0,0,475,0,11317,475,10135,1182,0,475,11317,475,0.8955553591941328,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,700,0,12234,0,0,418,0,12934,418,12234,700,0,418,12934,418,0.9458790783980208,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,3259,0,7624,0,0,271,0,10883,271,7624,3259,0,271,10883,271,0.7005421299274097,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,541,0,1277,0,0,236,0,1818,236,1277,541,0,236,1818,236,0.7024202420242024,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,77263,C,0,675,0,10108,0,0,460,0,10783,460,10108,675,0,460,10783,460,0.9374014652694056,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,472,0,11955,0,0,394,0,12427,394,11955,472,0,394,12427,394,0.9620181862074515,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1760,0,8527,0,0,251,0,10287,251,8527,1760,0,251,10287,251,0.8289102751045008,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,218,0,1497,0,0,224,0,1715,224,1497,218,0,224,1715,224,0.8728862973760932,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,77266,C,0,612,0,10118,0,0,455,0,10730,455,10118,612,0,455,10730,455,0.9429636533084809,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,506,0,11839,0,0,382,0,12345,382,11839,506,0,382,12345,382,0.9590117456460105,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,680,0,9493,0,0,242,0,10173,242,9493,680,0,242,10173,242,0.9331563943772732,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,182,0,1519,0,0,220,0,1701,220,1519,182,0,220,1701,220,0.8930041152263375,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,77630,G,0,0,41,0,0,42,0,1666,41,1708,1666,42,0,41,1708,41,0.9754098360655737,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,47,0,0,26,0,1546,47,1572,1546,26,0,47,1572,47,0.9834605597964376,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,40,0,0,25,0,1074,40,1099,1074,25,0,40,1099,40,0.9772520473157416,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,7,0,0,21,0,302,7,323,302,21,0,7,323,7,0.934984520123839,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,80548,G,0,0,88,0,0,219,0,8238,88,8457,8238,219,0,88,8457,88,0.9741042923022348,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,111,0,0,147,0,8663,111,8810,8663,147,0,111,8810,111,0.9833144154370034,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,38,0,0,193,0,6662,38,6855,6662,193,0,38,6855,38,0.9718453683442743,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,55,0,0,65,0,3340,55,3405,3340,65,0,55,3405,55,0.9809104258443465,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,81400,G,0,0,962,0,0,219,0,9533,962,9752,9533,219,0,962,9752,962,0.9775430680885973,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,843,0,0,253,0,10530,843,10783,10530,253,0,843,10783,843,0.9765371417972735,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,474,0,0,168,0,6381,474,6549,6381,168,0,474,6549,474,0.9743472285845167,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,284,0,0,460,0,3075,284,3535,3075,460,0,284,3535,284,0.8698727015558698,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,81509,G,0,0,290,0,0,698,0,7479,290,8177,7479,698,0,290,8177,290,0.9146386205209734,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,252,0,0,700,0,8389,252,9089,8389,700,0,252,9089,252,0.9229838266035868,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,203,0,0,1056,0,5286,203,6342,5286,1056,0,203,6342,203,0.8334910122989593,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,68,0,0,466,0,2389,68,2855,2389,466,0,68,2855,68,0.8367775831873906,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,81553,G,0,0,273,0,0,1203,0,6352,273,7555,6352,1203,0,273,7555,273,0.8407677035076109,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,254,0,0,1103,0,7369,254,8472,7369,1103,0,254,8472,254,0.8698064211520302,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,185,0,0,1560,0,4578,185,6138,4578,1560,0,185,6138,185,0.7458455522971652,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,78,0,0,1154,0,1699,78,2853,1699,1154,0,78,2853,78,0.5955134945671223,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,83737,C,0,67878,0,8385,0,0,123,0,76263,123,8385,67878,0,123,76263,123,0.10994846780221076,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,68103,0,11623,0,0,101,0,79726,101,11623,68103,0,101,79726,101,0.1457868198580137,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,65876,0,8295,0,0,105,0,74171,105,8295,65876,0,105,74171,105,0.11183616238152377,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,17953,0,1278,0,0,30,0,19231,30,1278,17953,0,30,19231,30,0.06645520253756955,0.0,9.324512006341384e-24,7.665480203487625e-22
Phylloglossum_drummondii_cp_1kb,84789,C,0,869,0,65155,0,0,108,0,66024,108,65155,869,0,108,66024,108,0.9868381194717073,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,741,0,71903,0,0,95,0,72644,95,71903,741,0,95,72644,95,0.989799570508232,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1305,0,59854,0,0,93,0,61159,93,59854,1305,0,93,61159,93,0.9786621756405435,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,398,0,13786,0,0,39,0,14184,39,13786,398,0,39,14184,39,0.9719402143260011,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,84790,C,0,54100,0,11968,0,0,107,0,66068,107,11968,54100,0,107,66068,107,0.18114669734213235,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,55350,0,17314,0,0,96,0,72664,96,17314,55350,0,96,72664,96,0.23827479907519541,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,55399,0,5713,0,0,97,0,61112,97,5713,55399,0,97,61112,97,0.09348409477680325,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,12978,0,1224,0,0,40,0,14202,40,1224,12978,0,40,14202,40,0.08618504435994931,0.0,7.571605435989317e-73,6.783058322848037e-71
Phylloglossum_drummondii_cp_1kb,84913,C,0,42593,0,8468,0,0,116,0,51061,116,8468,42593,0,116,51061,116,0.16584085701415954,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,45884,0,10473,0,0,102,0,56357,102,10473,45884,0,102,56357,102,0.1858331706797736,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,39659,0,9253,0,0,98,0,48912,98,9253,39659,0,98,48912,98,0.18917648020935557,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,11343,0,1214,0,0,43,0,12557,43,1214,11343,0,43,12557,43,0.09667914310743012,0.0,8.555891448342326e-102,7.971428996960008e-100
Phylloglossum_drummondii_cp_1kb,84951,C,0,463,0,50097,0,0,105,0,50560,105,50097,463,0,105,50560,105,0.9908425632911393,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,463,0,55847,0,0,94,0,56310,94,55847,463,0,94,56310,94,0.9917776593855443,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,363,0,48193,0,0,87,0,48556,87,48193,363,0,87,48556,87,0.9925240958892825,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,409,0,12166,0,0,45,0,12575,45,12166,409,0,45,12575,45,0.9674751491053678,0.0,0.0,0.0
